piste;nimi;x_gk25;y_gk25;suunta;aika;vuosi;ha;pa;ka;ra;la;mp;rv;autot
A04;MECHELININKATU;25495441;6673716;2;730;2011;147;12;6;0;1;0;0;166
A04;MECHELININKATU;25495441;6673716;2;745;2011;146;19;7;0;0;2;0;172
A04;MECHELININKATU;25495441;6673716;2;800;2011;185;14;10;1;0;0;0;210
A04;MECHELININKATU;25495441;6673716;2;815;2011;163;20;8;0;1;0;0;192
A04;MECHELININKATU;25495441;6673716;2;830;2011;176;20;7;0;2;0;0;205
A04;MECHELININKATU;25495441;6673716;2;845;2011;165;16;7;2;1;0;0;191
A04;MECHELININKATU;25495441;6673716;2;900;2011;585;89;23;8;10;5;0;715
A04;MECHELININKATU;25495441;6673716;2;1000;2011;500;114;25;7;3;2;0;649
A04;MECHELININKATU;25495441;6673716;2;1100;2011;512;127;37;3;6;1;0;685
A04;MECHELININKATU;25495441;6673716;2;1200;2011;514;93;37;4;3;1;0;651
A04;MECHELININKATU;25495441;6673716;2;1300;2011;645;89;42;0;1;4;0;777
A04;MECHELININKATU;25495441;6673716;2;1400;2011;688;121;40;2;7;1;0;858
A04;MECHELININKATU;25495441;6673716;2;1500;2011;222;35;15;0;2;0;0;274
A04;MECHELININKATU;25495441;6673716;2;1515;2011;233;30;7;0;1;0;0;271
A04;MECHELININKATU;25495441;6673716;2;1530;2011;237;34;6;2;0;1;0;279
A04;MECHELININKATU;25495441;6673716;2;1545;2011;234;14;6;1;3;0;0;258
A04;MECHELININKATU;25495441;6673716;2;1600;2011;218;30;3;1;0;0;0;252
A04;MECHELININKATU;25495441;6673716;2;1615;2011;217;16;7;0;1;3;0;241
A04;MECHELININKATU;25495441;6673716;2;1630;2011;180;21;4;0;0;1;0;205
A04;MECHELININKATU;25495441;6673716;2;1645;2011;200;13;4;0;1;2;0;218
A04;MECHELININKATU;25495441;6673716;2;1700;2011;189;11;4;1;6;2;0;211
A04;MECHELININKATU;25495441;6673716;2;1715;2011;226;10;5;0;1;1;0;242
A04;MECHELININKATU;25495441;6673716;2;1730;2011;174;9;6;0;4;0;0;193
A04;MECHELININKATU;25495441;6673716;2;1745;2011;161;7;4;0;1;0;0;173
A04;MECHELININKATU;25495441;6673716;2;1800;2011;624;48;11;0;7;6;0;690
A04;MECHELININKATU;25495441;6673716;2;1900;2011;538;38;8;0;6;8;0;590
A04;MECHELININKATU;25495441;6673716;2;2000;2011;569;36;7;0;1;7;0;613
A04;MECHELININKATU;25495441;6673716;2;2100;2011;360;26;4;0;2;5;0;392
A04;MECHELININKATU;25495441;6673716;2;2200;2011;172;10;2;0;3;2;0;187
A04;MECHELININKATU;25495441;6673716;2;2300;2011;159;9;1;0;8;1;0;177
A05;RUNEBERGINKATU;25495686;6673769;1;0;2011;87;7;1;0;6;0;3;101
A05;RUNEBERGINKATU;25495686;6673769;1;100;2011;62;5;1;0;4;0;1;72
A05;RUNEBERGINKATU;25495686;6673769;1;200;2011;46;3;1;0;2;0;0;52
A05;RUNEBERGINKATU;25495686;6673769;1;300;2011;37;3;1;0;2;0;0;43
A05;RUNEBERGINKATU;25495686;6673769;1;400;2011;33;3;1;0;2;0;0;39
A05;RUNEBERGINKATU;25495686;6673769;1;500;2011;108;8;1;0;6;0;2;123
A05;RUNEBERGINKATU;25495686;6673769;1;600;2011;42;8;4;0;5;0;4;59
A05;RUNEBERGINKATU;25495686;6673769;1;615;2011;84;20;8;0;11;0;4;123
A05;RUNEBERGINKATU;25495686;6673769;1;630;2011;113;25;9;0;12;0;4;159
A05;RUNEBERGINKATU;25495686;6673769;1;645;2011;105;19;6;0;11;0;4;141
A05;RUNEBERGINKATU;25495686;6673769;1;700;2011;108;27;9;1;0;0;0;145
A05;RUNEBERGINKATU;25495686;6673769;1;715;2011;137;24;5;0;3;0;0;169
A05;RUNEBERGINKATU;25495686;6673769;1;730;2011;140;27;4;0;2;0;0;173
A05;RUNEBERGINKATU;25495686;6673769;1;745;2011;177;26;3;1;0;2;0;207
A05;RUNEBERGINKATU;25495686;6673769;1;800;2011;169;26;3;0;1;1;0;199
A05;RUNEBERGINKATU;25495686;6673769;1;815;2011;175;14;6;0;0;0;0;195
A05;RUNEBERGINKATU;25495686;6673769;1;830;2011;193;16;4;0;1;3;0;214
A05;RUNEBERGINKATU;25495686;6673769;1;845;2011;189;21;4;0;1;0;0;215
A05;RUNEBERGINKATU;25495686;6673769;1;900;2011;643;95;33;1;7;5;0;779
A05;RUNEBERGINKATU;25495686;6673769;1;1000;2011;543;88;30;2;10;4;0;673
A05;RUNEBERGINKATU;25495686;6673769;1;1100;2011;521;78;23;1;10;1;0;633
A05;RUNEBERGINKATU;25495686;6673769;1;1200;2011;509;105;24;2;9;1;0;649
A05;RUNEBERGINKATU;25495686;6673769;1;1300;2011;500;84;19;0;34;1;11;637
A05;RUNEBERGINKATU;25495686;6673769;1;1400;2011;548;72;10;0;37;2;13;667
A05;RUNEBERGINKATU;25495686;6673769;1;1500;2011;153;17;5;0;11;1;4;186
A05;RUNEBERGINKATU;25495686;6673769;1;1515;2011;159;13;0;0;12;1;3;184
A05;RUNEBERGINKATU;25495686;6673769;1;1530;2011;141;14;3;0;10;0;3;168
A05;RUNEBERGINKATU;25495686;6673769;1;1545;2011;172;21;2;0;16;2;4;211
A05;RUNEBERGINKATU;25495686;6673769;1;1600;2011;158;7;3;0;9;3;4;177
A05;RUNEBERGINKATU;25495686;6673769;1;1615;2011;195;6;2;0;12;1;2;215
A05;RUNEBERGINKATU;25495686;6673769;1;1630;2011;172;13;2;0;8;0;3;195
A05;RUNEBERGINKATU;25495686;6673769;1;1645;2011;168;9;2;0;12;0;3;191
A05;RUNEBERGINKATU;25495686;6673769;1;1700;2011;191;14;2;0;11;1;3;218
A05;RUNEBERGINKATU;25495686;6673769;1;1715;2011;166;12;0;0;12;2;4;190
A05;RUNEBERGINKATU;25495686;6673769;1;1730;2011;179;17;2;0;10;2;2;208
A05;RUNEBERGINKATU;25495686;6673769;1;1745;2011;184;12;1;0;6;4;5;203
A05;RUNEBERGINKATU;25495686;6673769;1;1800;2011;590;31;8;0;26;1;11;655
A05;RUNEBERGINKATU;25495686;6673769;1;1900;2011;438;30;6;1;26;7;12;501
A05;RUNEBERGINKATU;25495686;6673769;1;2000;2011;453;40;6;0;33;5;9;532
A05;RUNEBERGINKATU;25495686;6673769;1;2100;2011;327;23;4;0;19;0;9;373
A05;RUNEBERGINKATU;25495686;6673769;1;2200;2011;218;16;2;0;13;0;8;249
A05;RUNEBERGINKATU;25495686;6673769;1;2300;2011;156;11;1;0;9;0;7;177
A05;RUNEBERGINKATU;25495686;6673769;2;0;2011;80;7;1;0;5;0;2;93
A05;RUNEBERGINKATU;25495686;6673769;2;100;2011;43;3;1;0;3;0;2;50
A05;RUNEBERGINKATU;25495686;6673769;2;200;2011;32;3;0;0;2;0;0;37
A05;RUNEBERGINKATU;25495686;6673769;2;300;2011;32;3;0;0;3;0;0;38
A05;RUNEBERGINKATU;25495686;6673769;2;400;2011;30;3;0;0;2;0;0;35
A05;RUNEBERGINKATU;25495686;6673769;2;500;2011;91;7;2;0;7;0;2;107
A05;RUNEBERGINKATU;25495686;6673769;2;600;2011;25;7;1;0;2;0;2;35
A05;RUNEBERGINKATU;25495686;6673769;2;615;2011;46;13;0;3;7;2;3;69
A05;RUNEBERGINKATU;25495686;6673769;2;630;2011;63;12;1;0;8;0;2;84
A05;RUNEBERGINKATU;25495686;6673769;2;645;2011;94;11;1;0;9;0;3;115
A05;RUNEBERGINKATU;25495686;6673769;2;700;2011;90;11;3;1;8;0;3;113
A05;RUNEBERGINKATU;25495686;6673769;2;715;2011;115;16;1;0;10;1;4;142
A05;RUNEBERGINKATU;25495686;6673769;2;730;2011;173;14;1;0;13;0;2;201
A05;RUNEBERGINKATU;25495686;6673769;2;745;2011;135;15;7;0;10;1;5;167
A05;RUNEBERGINKATU;25495686;6673769;2;800;2011;133;17;4;0;10;0;2;164
A05;RUNEBERGINKATU;25495686;6673769;2;815;2011;186;23;0;0;10;0;2;219
A05;RUNEBERGINKATU;25495686;6673769;2;830;2011;159;14;4;0;10;2;4;187
A05;RUNEBERGINKATU;25495686;6673769;2;845;2011;156;23;3;0;10;1;4;192
A05;RUNEBERGINKATU;25495686;6673769;2;900;2011;481;94;11;1;36;2;13;623
A05;RUNEBERGINKATU;25495686;6673769;2;1000;2011;506;107;20;2;33;3;12;668
A05;RUNEBERGINKATU;25495686;6673769;2;1100;2011;512;96;17;0;40;1;20;665
A05;RUNEBERGINKATU;25495686;6673769;2;1200;2011;554;107;18;3;37;0;10;719
A05;RUNEBERGINKATU;25495686;6673769;2;1300;2011;641;112;27;0;33;3;12;813
A05;RUNEBERGINKATU;25495686;6673769;2;1400;2011;615;114;25;1;42;5;12;797
A05;RUNEBERGINKATU;25495686;6673769;2;1500;2011;177;38;2;0;17;1;3;234
A05;RUNEBERGINKATU;25495686;6673769;2;1515;2011;215;31;2;0;9;3;4;257
A05;RUNEBERGINKATU;25495686;6673769;2;1530;2011;203;37;3;0;12;5;4;255
A05;RUNEBERGINKATU;25495686;6673769;2;1545;2011;187;37;5;0;13;1;3;242
A05;RUNEBERGINKATU;25495686;6673769;2;1600;2011;175;24;2;0;11;1;2;212
A05;RUNEBERGINKATU;25495686;6673769;2;1615;2011;213;24;9;0;9;2;5;255
A05;RUNEBERGINKATU;25495686;6673769;2;1630;2011;194;13;1;0;11;2;3;219
A05;RUNEBERGINKATU;25495686;6673769;2;1645;2011;189;19;3;0;6;2;3;217
A05;RUNEBERGINKATU;25495686;6673769;2;1700;2011;188;12;2;0;7;3;3;209
A05;RUNEBERGINKATU;25495686;6673769;2;1715;2011;184;15;2;0;17;0;4;218
A05;RUNEBERGINKATU;25495686;6673769;2;1730;2011;218;14;2;0;10;2;4;244
A05;RUNEBERGINKATU;25495686;6673769;2;1745;2011;179;21;1;0;15;0;4;216
A05;RUNEBERGINKATU;25495686;6673769;2;1800;2011;631;66;6;0;40;4;16;743
A05;RUNEBERGINKATU;25495686;6673769;2;1900;2011;527;45;7;0;25;5;8;604
A05;RUNEBERGINKATU;25495686;6673769;2;2000;2011;516;41;7;0;25;5;8;589
A05;RUNEBERGINKATU;25495686;6673769;2;2100;2011;393;29;4;0;27;1;8;453
A05;RUNEBERGINKATU;25495686;6673769;2;2200;2011;185;14;2;0;13;1;8;214
A05;RUNEBERGINKATU;25495686;6673769;2;2300;2011;217;17;3;0;15;1;8;252
A06;TÖÖLÖNKATU;25496053;6673778;1;0;2011;20;1;0;0;1;0;0;22
A06;TÖÖLÖNKATU;25496053;6673778;1;100;2011;10;1;0;0;0;0;0;11
A06;TÖÖLÖNKATU;25496053;6673778;1;200;2011;8;1;0;0;0;0;0;9
A06;TÖÖLÖNKATU;25496053;6673778;1;300;2011;6;1;0;0;0;0;0;7
A06;TÖÖLÖNKATU;25496053;6673778;1;400;2011;8;1;0;0;0;0;0;9
A06;TÖÖLÖNKATU;25496053;6673778;1;500;2011;25;2;0;0;0;0;0;27
A06;TÖÖLÖNKATU;25496053;6673778;1;600;2011;5;0;0;0;0;0;0;5
A06;TÖÖLÖNKATU;25496053;6673778;1;615;2011;7;0;0;0;0;0;0;7
A06;TÖÖLÖNKATU;25496053;6673778;1;630;2011;48;13;0;0;0;0;0;61
A06;TÖÖLÖNKATU;25496053;6673778;1;645;2011;22;5;2;0;0;0;0;29
A06;TÖÖLÖNKATU;25496053;6673778;1;700;2011;18;5;0;0;0;1;0;23
A06;TÖÖLÖNKATU;25496053;6673778;1;715;2011;22;12;2;0;0;0;0;36
A06;TÖÖLÖNKATU;25496053;6673778;1;730;2011;42;9;1;0;1;1;0;53
A06;TÖÖLÖNKATU;25496053;6673778;1;745;2011;52;7;7;0;0;0;0;66
A06;TÖÖLÖNKATU;25496053;6673778;1;800;2011;60;7;0;0;1;2;0;68
A06;TÖÖLÖNKATU;25496053;6673778;1;815;2011;49;21;6;0;1;1;0;77
A06;TÖÖLÖNKATU;25496053;6673778;1;830;2011;87;9;1;0;3;1;0;100
A06;TÖÖLÖNKATU;25496053;6673778;1;845;2011;83;18;2;0;1;2;0;104
A06;TÖÖLÖNKATU;25496053;6673778;1;900;2011;200;46;14;1;4;4;0;265
A06;TÖÖLÖNKATU;25496053;6673778;1;1000;2011;152;39;15;0;1;2;0;207
A06;TÖÖLÖNKATU;25496053;6673778;1;1100;2011;144;18;3;0;2;2;0;167
A06;TÖÖLÖNKATU;25496053;6673778;1;1200;2011;171;28;4;0;7;1;0;210
A06;TÖÖLÖNKATU;25496053;6673778;1;1300;2011;160;27;4;0;3;0;0;194
A06;TÖÖLÖNKATU;25496053;6673778;1;1400;2011;156;35;3;0;2;2;0;196
A06;TÖÖLÖNKATU;25496053;6673778;1;1500;2011;36;4;2;0;0;0;0;42
A06;TÖÖLÖNKATU;25496053;6673778;1;1515;2011;41;5;1;0;1;0;0;48
A06;TÖÖLÖNKATU;25496053;6673778;1;1530;2011;50;5;1;0;1;1;0;57
A06;TÖÖLÖNKATU;25496053;6673778;1;1545;2011;73;7;2;0;0;1;0;82
A06;TÖÖLÖNKATU;25496053;6673778;1;1600;2011;16;3;0;0;0;0;0;19
A06;TÖÖLÖNKATU;25496053;6673778;1;1615;2011;75;0;2;0;2;0;0;79
A06;TÖÖLÖNKATU;25496053;6673778;1;1630;2011;61;8;0;0;0;0;0;69
A06;TÖÖLÖNKATU;25496053;6673778;1;1645;2011;69;1;0;0;1;0;0;71
A06;TÖÖLÖNKATU;25496053;6673778;1;1700;2011;65;2;1;0;1;1;0;69
A06;TÖÖLÖNKATU;25496053;6673778;1;1715;2011;64;3;0;0;1;1;0;68
A06;TÖÖLÖNKATU;25496053;6673778;1;1730;2011;75;4;0;0;0;1;0;79
A06;TÖÖLÖNKATU;25496053;6673778;1;1745;2011;56;7;0;0;1;1;0;64
A06;TÖÖLÖNKATU;25496053;6673778;1;1800;2011;230;15;0;0;6;2;0;251
A06;TÖÖLÖNKATU;25496053;6673778;1;1900;2011;127;2;0;0;1;0;0;130
A06;TÖÖLÖNKATU;25496053;6673778;1;2000;2011;106;1;0;0;0;0;0;107
A06;TÖÖLÖNKATU;25496053;6673778;1;2100;2011;70;1;0;0;0;0;0;71
A06;TÖÖLÖNKATU;25496053;6673778;1;2200;2011;53;1;0;0;0;0;0;54
A06;TÖÖLÖNKATU;25496053;6673778;1;2300;2011;38;1;0;0;0;0;0;39
A06;TÖÖLÖNKATU;25496053;6673778;2;0;2011;18;1;0;0;0;0;0;19
A06;TÖÖLÖNKATU;25496053;6673778;2;100;2011;5;0;0;0;0;0;0;5
A06;TÖÖLÖNKATU;25496053;6673778;2;200;2011;8;1;0;0;0;0;0;9
A06;TÖÖLÖNKATU;25496053;6673778;2;300;2011;12;1;0;0;0;0;0;13
A06;TÖÖLÖNKATU;25496053;6673778;2;400;2011;11;1;0;0;0;0;0;12
A06;TÖÖLÖNKATU;25496053;6673778;2;500;2011;13;1;0;0;0;0;0;14
A06;TÖÖLÖNKATU;25496053;6673778;2;600;2011;5;1;0;0;0;0;0;6
A06;TÖÖLÖNKATU;25496053;6673778;2;615;2011;12;0;0;0;0;0;0;12
A06;TÖÖLÖNKATU;25496053;6673778;2;630;2011;7;3;1;0;0;0;0;11
A06;TÖÖLÖNKATU;25496053;6673778;2;645;2011;6;3;3;0;0;0;0;12
A06;TÖÖLÖNKATU;25496053;6673778;2;700;2011;11;0;0;0;0;0;0;11
A06;TÖÖLÖNKATU;25496053;6673778;2;715;2011;23;0;0;0;0;0;0;23
A06;TÖÖLÖNKATU;25496053;6673778;2;730;2011;32;5;5;0;2;0;0;44
A06;TÖÖLÖNKATU;25496053;6673778;2;745;2011;35;5;2;0;0;0;0;42
A06;TÖÖLÖNKATU;25496053;6673778;2;800;2011;41;2;4;0;0;0;0;47
A06;TÖÖLÖNKATU;25496053;6673778;2;815;2011;45;10;0;0;0;0;0;55
A06;TÖÖLÖNKATU;25496053;6673778;2;830;2011;32;5;2;0;0;0;0;39
A06;TÖÖLÖNKATU;25496053;6673778;2;845;2011;37;3;0;0;0;0;0;40
A06;TÖÖLÖNKATU;25496053;6673778;2;900;2011;122;14;2;0;0;2;0;138
A06;TÖÖLÖNKATU;25496053;6673778;2;1000;2011;110;11;4;0;0;2;0;125
A06;TÖÖLÖNKATU;25496053;6673778;2;1100;2011;150;18;6;0;0;0;0;174
A06;TÖÖLÖNKATU;25496053;6673778;2;1200;2011;143;18;3;0;0;1;0;164
A06;TÖÖLÖNKATU;25496053;6673778;2;1300;2011;135;15;7;0;2;0;0;159
A06;TÖÖLÖNKATU;25496053;6673778;2;1400;2011;137;32;0;0;0;2;0;169
A06;TÖÖLÖNKATU;25496053;6673778;2;1500;2011;46;11;0;0;0;1;0;57
A06;TÖÖLÖNKATU;25496053;6673778;2;1515;2011;45;5;0;0;0;0;0;50
A06;TÖÖLÖNKATU;25496053;6673778;2;1530;2011;41;9;0;0;0;0;0;50
A06;TÖÖLÖNKATU;25496053;6673778;2;1545;2011;51;0;0;0;0;0;0;51
A06;TÖÖLÖNKATU;25496053;6673778;2;1600;2011;73;12;0;0;0;0;0;85
A06;TÖÖLÖNKATU;25496053;6673778;2;1615;2011;47;3;0;0;0;0;0;50
A06;TÖÖLÖNKATU;25496053;6673778;2;1630;2011;46;5;0;0;0;1;0;51
A06;TÖÖLÖNKATU;25496053;6673778;2;1645;2011;45;4;0;0;0;0;0;49
A06;TÖÖLÖNKATU;25496053;6673778;2;1700;2011;62;9;0;0;0;1;0;71
A06;TÖÖLÖNKATU;25496053;6673778;2;1715;2011;40;0;0;0;0;0;0;40
A06;TÖÖLÖNKATU;25496053;6673778;2;1730;2011;38;1;1;0;0;0;0;40
A06;TÖÖLÖNKATU;25496053;6673778;2;1745;2011;41;4;0;0;0;1;0;45
A06;TÖÖLÖNKATU;25496053;6673778;2;1800;2011;142;6;1;0;0;0;0;149
A06;TÖÖLÖNKATU;25496053;6673778;2;1900;2011;109;2;0;0;0;0;0;111
A06;TÖÖLÖNKATU;25496053;6673778;2;2000;2011;88;1;0;0;0;0;0;89
A06;TÖÖLÖNKATU;25496053;6673778;2;2100;2011;82;0;0;0;0;0;0;82
A06;TÖÖLÖNKATU;25496053;6673778;2;2200;2011;51;0;0;0;0;0;0;51
A06;TÖÖLÖNKATU;25496053;6673778;2;2300;2011;34;0;0;0;0;0;0;34
A07;MANNERHEIMINTIE;25496088;6673871;1;0;2011;187;11;2;0;30;0;0;230
A07;MANNERHEIMINTIE;25496088;6673871;1;100;2011;139;4;1;0;10;0;0;154
A07;MANNERHEIMINTIE;25496088;6673871;1;200;2011;138;3;3;0;1;0;0;145
A07;MANNERHEIMINTIE;25496088;6673871;1;300;2011;116;4;11;0;1;0;0;132
A07;MANNERHEIMINTIE;25496088;6673871;1;400;2011;128;6;8;0;6;0;4;148
A07;MANNERHEIMINTIE;25496088;6673871;1;500;2011;165;51;51;0;49;0;7;316
A07;MANNERHEIMINTIE;25496088;6673871;1;600;2011;72;11;7;0;23;0;4;113
A07;MANNERHEIMINTIE;25496088;6673871;1;615;2011;104;10;4;0;36;0;4;154
A07;MANNERHEIMINTIE;25496088;6673871;1;630;2011;156;20;15;0;40;0;5;231
A07;MANNERHEIMINTIE;25496088;6673871;1;645;2011;210;35;25;1;49;0;5;320
A07;MANNERHEIMINTIE;25496088;6673871;1;700;2011;163;56;11;0;37;2;8;267
A07;MANNERHEIMINTIE;25496088;6673871;1;715;2011;224;64;14;0;43;1;7;345
A07;MANNERHEIMINTIE;25496088;6673871;1;730;2011;180;69;10;0;46;1;7;305
A07;MANNERHEIMINTIE;25496088;6673871;1;745;2011;257;61;6;0;54;2;8;378
A07;MANNERHEIMINTIE;25496088;6673871;1;800;2011;254;48;6;0;48;2;9;356
A07;MANNERHEIMINTIE;25496088;6673871;1;815;2011;245;55;10;0;43;3;4;353
A07;MANNERHEIMINTIE;25496088;6673871;1;830;2011;262;45;18;0;55;1;6;380
A07;MANNERHEIMINTIE;25496088;6673871;1;845;2011;277;38;18;0;54;0;9;387
A07;MANNERHEIMINTIE;25496088;6673871;1;900;2011;984;214;53;0;160;2;22;1411
A07;MANNERHEIMINTIE;25496088;6673871;1;1000;2011;811;207;55;2;124;4;29;1199
A07;MANNERHEIMINTIE;25496088;6673871;1;1100;2011;802;210;36;2;107;1;23;1157
A07;MANNERHEIMINTIE;25496088;6673871;1;1200;2011;861;181;47;2;87;5;20;1178
A07;MANNERHEIMINTIE;25496088;6673871;1;1300;2011;859;149;44;6;129;7;23;1187
A07;MANNERHEIMINTIE;25496088;6673871;1;1400;2011;799;124;25;0;178;16;30;1126
A07;MANNERHEIMINTIE;25496088;6673871;1;1500;2011;189;30;7;0;36;0;7;262
A07;MANNERHEIMINTIE;25496088;6673871;1;1515;2011;200;26;1;0;34;5;9;261
A07;MANNERHEIMINTIE;25496088;6673871;1;1530;2011;208;38;6;0;48;6;9;300
A07;MANNERHEIMINTIE;25496088;6673871;1;1545;2011;203;29;1;0;49;1;8;282
A07;MANNERHEIMINTIE;25496088;6673871;1;1600;2011;226;24;5;0;49;5;7;304
A07;MANNERHEIMINTIE;25496088;6673871;1;1615;2011;240;33;6;0;44;2;5;323
A07;MANNERHEIMINTIE;25496088;6673871;1;1630;2011;266;11;2;3;49;3;12;331
A07;MANNERHEIMINTIE;25496088;6673871;1;1645;2011;235;21;2;1;46;2;8;305
A07;MANNERHEIMINTIE;25496088;6673871;1;1700;2011;239;27;6;0;53;3;8;325
A07;MANNERHEIMINTIE;25496088;6673871;1;1715;2011;252;22;4;0;30;1;9;308
A07;MANNERHEIMINTIE;25496088;6673871;1;1730;2011;244;25;2;0;37;2;9;308
A07;MANNERHEIMINTIE;25496088;6673871;1;1745;2011;258;34;0;0;32;6;7;324
A07;MANNERHEIMINTIE;25496088;6673871;1;1800;2011;991;103;16;3;133;20;30;1246
A07;MANNERHEIMINTIE;25496088;6673871;1;1900;2011;644;48;11;0;75;0;26;778
A07;MANNERHEIMINTIE;25496088;6673871;1;2000;2011;673;35;6;0;81;0;20;795
A07;MANNERHEIMINTIE;25496088;6673871;1;2100;2011;499;21;7;0;82;0;16;609
A07;MANNERHEIMINTIE;25496088;6673871;1;2200;2011;338;8;2;0;51;0;16;399
A07;MANNERHEIMINTIE;25496088;6673871;1;2300;2011;265;7;3;0;47;0;5;322
A07;MANNERHEIMINTIE;25496088;6673871;2;0;2011;227;12;1;0;31;0;4;271
A07;MANNERHEIMINTIE;25496088;6673871;2;100;2011;169;9;2;0;16;0;0;196
A07;MANNERHEIMINTIE;25496088;6673871;2;200;2011;211;7;5;0;2;0;0;225
A07;MANNERHEIMINTIE;25496088;6673871;2;300;2011;194;12;2;0;5;0;0;213
A07;MANNERHEIMINTIE;25496088;6673871;2;400;2011;135;2;16;0;5;0;0;158
A07;MANNERHEIMINTIE;25496088;6673871;2;500;2011;95;8;18;0;14;0;0;135
A07;MANNERHEIMINTIE;25496088;6673871;2;600;2011;20;13;6;0;13;0;3;52
A07;MANNERHEIMINTIE;25496088;6673871;2;615;2011;29;14;6;0;21;0;3;70
A07;MANNERHEIMINTIE;25496088;6673871;2;630;2011;31;14;8;0;20;0;3;73
A07;MANNERHEIMINTIE;25496088;6673871;2;645;2011;48;12;14;0;28;0;4;102
A07;MANNERHEIMINTIE;25496088;6673871;2;700;2011;70;12;5;0;33;0;5;120
A07;MANNERHEIMINTIE;25496088;6673871;2;715;2011;65;13;7;0;26;0;8;111
A07;MANNERHEIMINTIE;25496088;6673871;2;730;2011;78;12;5;0;29;1;8;124
A07;MANNERHEIMINTIE;25496088;6673871;2;745;2011;127;20;3;0;31;0;9;181
A07;MANNERHEIMINTIE;25496088;6673871;2;800;2011;151;22;6;0;40;1;8;219
A07;MANNERHEIMINTIE;25496088;6673871;2;815;2011;138;15;5;0;33;1;8;191
A07;MANNERHEIMINTIE;25496088;6673871;2;830;2011;138;16;2;0;33;0;8;189
A07;MANNERHEIMINTIE;25496088;6673871;2;845;2011;128;15;3;0;31;1;8;177
A07;MANNERHEIMINTIE;25496088;6673871;2;900;2011;558;97;44;0;116;1;32;815
A07;MANNERHEIMINTIE;25496088;6673871;2;1000;2011;555;101;35;1;91;1;28;783
A07;MANNERHEIMINTIE;25496088;6673871;2;1100;2011;644;133;36;3;92;1;27;908
A07;MANNERHEIMINTIE;25496088;6673871;2;1200;2011;705;130;32;1;99;5;24;967
A07;MANNERHEIMINTIE;25496088;6673871;2;1300;2011;746;126;26;1;97;3;24;996
A07;MANNERHEIMINTIE;25496088;6673871;2;1400;2011;774;195;25;1;134;4;23;1129
A07;MANNERHEIMINTIE;25496088;6673871;2;1500;2011;205;49;6;0;44;2;8;304
A07;MANNERHEIMINTIE;25496088;6673871;2;1515;2011;252;38;7;0;41;4;7;338
A07;MANNERHEIMINTIE;25496088;6673871;2;1530;2011;208;33;7;0;35;1;6;283
A07;MANNERHEIMINTIE;25496088;6673871;2;1545;2011;225;27;3;0;34;2;7;289
A07;MANNERHEIMINTIE;25496088;6673871;2;1600;2011;245;23;2;0;45;1;7;315
A07;MANNERHEIMINTIE;25496088;6673871;2;1615;2011;213;19;3;0;42;0;7;277
A07;MANNERHEIMINTIE;25496088;6673871;2;1630;2011;241;19;1;0;43;3;7;304
A07;MANNERHEIMINTIE;25496088;6673871;2;1645;2011;204;13;3;0;30;0;9;250
A07;MANNERHEIMINTIE;25496088;6673871;2;1700;2011;215;20;3;0;37;0;9;275
A07;MANNERHEIMINTIE;25496088;6673871;2;1715;2011;221;29;6;2;46;0;8;304
A07;MANNERHEIMINTIE;25496088;6673871;2;1730;2011;193;19;6;2;29;0;8;249
A07;MANNERHEIMINTIE;25496088;6673871;2;1745;2011;222;11;4;1;33;0;9;271
A07;MANNERHEIMINTIE;25496088;6673871;2;1800;2011;851;82;10;1;121;5;28;1065
A07;MANNERHEIMINTIE;25496088;6673871;2;1900;2011;629;57;8;0;77;0;27;771
A07;MANNERHEIMINTIE;25496088;6673871;2;2000;2011;706;61;9;0;82;0;21;858
A07;MANNERHEIMINTIE;25496088;6673871;2;2100;2011;682;59;5;0;81;0;18;827
A07;MANNERHEIMINTIE;25496088;6673871;2;2200;2011;457;31;3;0;55;0;14;546
A07;MANNERHEIMINTIE;25496088;6673871;2;2300;2011;397;20;4;0;54;0;8;475
A08;PITKÄSILTA;25497236;6673707;1;0;2011;267;18;0;0;38;0;4;323
A08;PITKÄSILTA;25497236;6673707;1;100;2011;234;6;1;0;17;0;2;258
A08;PITKÄSILTA;25497236;6673707;1;200;2011;178;13;0;0;0;0;0;191
A08;PITKÄSILTA;25497236;6673707;1;300;2011;158;8;2;0;1;0;0;169
A08;PITKÄSILTA;25497236;6673707;1;400;2011;151;4;7;0;0;0;0;162
A08;PITKÄSILTA;25497236;6673707;1;500;2011;138;29;19;0;31;0;5;217
A08;PITKÄSILTA;25497236;6673707;1;600;2011;65;10;6;0;30;1;7;111
A08;PITKÄSILTA;25497236;6673707;1;615;2011;85;21;6;0;30;1;7;142
A08;PITKÄSILTA;25497236;6673707;1;630;2011;94;22;15;0;31;2;7;162
A08;PITKÄSILTA;25497236;6673707;1;645;2011;104;26;23;0;31;1;7;184
A08;PITKÄSILTA;25497236;6673707;1;700;2011;141;33;9;0;36;5;9;219
A08;PITKÄSILTA;25497236;6673707;1;715;2011;176;42;18;0;31;2;9;267
A08;PITKÄSILTA;25497236;6673707;1;730;2011;210;50;10;0;34;2;9;304
A08;PITKÄSILTA;25497236;6673707;1;745;2011;313;33;11;0;35;4;8;392
A08;PITKÄSILTA;25497236;6673707;1;800;2011;255;55;14;0;34;3;7;358
A08;PITKÄSILTA;25497236;6673707;1;815;2011;332;65;10;0;39;4;11;446
